stimulus id,S,S_t,S_c,S_ct
10,-3.80754072240196,7.33736625889155,-0.17295225806079,-2.90398996333707
10,18.6947140215859,20.9469301161833,-8.70097846581192,-17.8361255151122
10,3.39103022827054,6.3273818754968,2.28659726949284,-10.4845114394119
10,2.92237495221443,6.08479528132539,-4.00964223743928,-14.4472671922635
10,-6.61218506449449,-15.7339123176091,9.0743256371127,11.0828713831127
10,0.967998242095853,-7.79218149997671,-4.62258633552926,4.81335202840904
10,-9.36225551991427,-8.27089392917518,-4.11401277144694,8.17029382004869
10,-0.363798921098843,11.7975506380681,-2.11153978731708,-11.6971110037349
11,-16.0293383517146,22.1786694138453,-12.1580741147556,15.3602819339448
11,-15.1479781789656,5.93344366320571,-10.0815944059686,5.61879458076574
11,-4.83820986699737,1.99010550689698,-3.55766681398641,7.09217616270814
11,-5.83640997812724,10.4853973482024,-8.36551287163322,10.7461974650337
11,-8.08956657225533,7.17202226466152,-5.20387110173638,5.74799056529841
11,-5.44508120321723,-5.79778721263333,2.06473903583808,3.32787350482138
11,-20.322538083409,46.3442790975229,-23.2751149046574,31.9223229569056
11,-4.2544959960422,4.50438236140517,1.37863839975283,6.4125126542052
11,-13.6697059994638,18.7970603016368,3.76001123949855,15.6593047284291
12,53.913065396361,-71.5111291202638,57.9672002594736,-53.437781045818
12,26.1467329987189,-27.0509772433746,24.1758431392641,-28.6015814941425
12,15.510401559964,-18.9816770254387,16.9272326307819,-13.9878615660519
12,28.4895378469013,-33.9371939011514,33.3370821442618,-34.1626291106214
12,22.0743045953783,-22.8874536016219,21.3504542426232,-34.9695062636646
12,11.3589700969061,-20.6138811698052,14.5442646789182,-22.2518950146227
12,98.3820001539471,-70.3623699459752,107.012671242107,-92.1540804087914
12,46.1283943365396,-39.2486523603778,35.0041686358291,-45.7406901669498
12,60.344144031562,-29.0105364100031,45.4379832302642,-58.9326722326315
13,-8.88210248138408,-1.00029580934388,-22.3386950242861,-14.2958887184307
13,1.24499715353123,-7.92236795838207,-1.07593146306731,-4.05498552606945
13,4.01190940187079,-7.30423224426196,0.617316486636451,5.65357936075774
13,12.1076297061545,6.92994054324166,0.222829875553977,5.49989800036477
13,-1.76887407752622,2.82204435280931,7.86513158238745,-1.07382623895234
13,-2.03729015218517,-5.55546543850897,-5.5817855028966,0.0104451504165929
13,0.905894130704174,5.59887877960206,-1.6545727917545,7.60398853312118
13,4.79424307105776,7.90266839517048,6.86073487267482,-3.14787684299126
14,-0.284121254394482,15.5650554642049,8.67222783115301,-0.689675230425268
14,9.78443392512446,9.42427866114768,3.05581377304036,0.682130716854871
14,25.2023783026346,-0.460234379596222,-0.820065762939925,8.35905431077371
14,19.5595826947735,13.8144806424473,-3.06520631139946,2.54625427820737
14,10.4328429525359,12.4494904773132,15.7282103331153,10.9928982958352
14,8.33513286825101,9.06569898119179,11.5928214398855,12.645114379689
14,5.81543870713579,7.70441629671622,6.19421710751424,8.47700687438828
14,5.20199259406456,4.89007363484337,0.275865329219621,0.247120923034424
15,1.09317757290925,-0.628166487844386,-3.81155978662145,-1.41098597798096
15,16.9004060606311,-1.09082997218865,6.46669697815844,-1.43333374166297
15,17.4608120931705,-2.96561301672963,8.72902471671639,-10.0801369431198
15,9.25448334947739,-1.14135535094799,7.41895699963147,-3.69725936684072
15,0.637397085886956,-16.9917496528899,1.29811357735514,-12.1089252286868
15,0.397709223381549,-4.29976525481338,5.23326326918772,-0.826583166650584
15,2.31498309354856,-0.522812744772042,0.115665871086067,0.113690893254251
15,4.69209111938665,-5.77950646432947,6.1812213971122,-0.254914879126008
15,1.19997149926478,-2.65037536969384,4.90177144123787,-5.13737262418383
16,98.3480693276777,-92.2022909936143,101.659972362607,-100.306803704496
16,119.009254056658,-121.87476760698,121.315080371711,-134.500339600823
16,87.037509859515,-80.6994035848123,93.8804382129275,-82.4036539501395
16,87.3397052120187,-90.7400366165982,91.4569319729687,-92.0974012980036
16,43.7300391968348,-44.7452716189039,50.6370604223361,-35.9607905706883
16,53.9505864914074,-49.5096162208736,54.9948093674982,-49.5626435775234
16,23.6118374048314,-19.3808146576711,20.6926774305868,-19.2706142722681
16,50.0236309795916,-43.8039892423811,54.3938348039836,-43.1080669260979
16,24.381377789012,-23.5066004901302,19.3823007229655,-11.8807918077663
17,-23.4408608186323,-30.4098004004563,20.2439875039879,24.6916878235589
17,15.5838405409232,27.710903085062,-15.2018519119169,-10.7732414978952
17,-2.39639280410446,5.04670802453788,-18.7608047225346,-4.409634819284
17,-16.8311048588859,-9.79512198601586,15.4813418464566,15.6081315884036
17,-2.64837193663498,-1.55495091938175,-6.00063174794653,2.40125101360055
17,1.77120411290415,7.37298067158212,6.23682360479495,-2.66352859767268
17,2.05865007993632,7.82552288614286,0.39762825322328,-11.3385437074503
17,0.245158587434044,11.7872307898874,-7.68312876581247,-4.58933141523347
17,0.887410072456699,0.342179888841244,4.32859988488922,4.73309726530393
18,1.97313797208436,4.56185871682814,-17.9734318517331,-20.1363067193922
18,-16.6189249406194,-10.9714564453357,7.14253960115093,11.8870288914281
18,-1.05712733454715,-4.49999751591126,1.75122258302377,4.0139669964809
18,4.31527124424819,-4.2379780837555,-4.851084122162,1.65575400347512
18,1.46584564168288,1.82085691913438,-1.08305683699491,0.451432447097425
18,0.659825819727236,-4.6597659270258,-4.56535662766532,-6.76505672330477
18,7.0786379522457,5.68008518021434,3.78658564544216,-5.95697454378853
18,5.47066777322996,3.33741655241585,-4.68161358090674,-7.46277657710151
18,-0.209032560585083,-1.33423579384371,-4.08282306648205,-8.32470391186607
19,20.0019629379738,-7.60117172420354,-10.3247154031846,6.72368097242974
19,15.2534632433871,-14.1186893374212,-6.6247192449944,-1.47689568681124
19,12.8929211675935,-6.50425089093293,-6.23011927569035,12.4268140700476
19,10.8933726350623,-1.00760789093054,0.197486216016042,-0.947755702528813
19,15.2235662031842,-1.61828768235929,-3.58312383174593,-1.55697517333845
19,0.591371685014405,-6.30446539554231,-3.18962542297513,-2.46876766864877
19,7.23106294505373,-2.36020612679882,-0.694497163336424,1.72231748221677
19,5.54302346559841,-5.07612891846495,-5.12175960863459,5.08060088709419
1,-17.2699631166993,-0.926946371853895,11.6291932349796,8.85051459375853
1,-22.4701905613136,-8.01021581715253,15.7351575726947,23.8360713981887
1,-4.73545873615507,-8.75902784081648,9.65766704533983,18.9097517101441
1,-12.7660790331912,-5.99729768260608,14.9399658423747,6.82429830145414
1,-31.7496945794778,-10.4979429597835,12.9597596517686,18.6551243771432
1,14.6426434212141,8.47401288371256,-13.5100452310303,-13.50465642885
1,0.421854524577114,4.6501971594987,3.75754498373671,3.67121936394168
1,-2.05186478067344,5.71309242708484,-3.68338393948385,-7.65872436011045
1,2.34837750025144,-5.99462566738323,2.67210476631842,4.64279648703299
1,6.46255221201493,10.0670197774803,-1.80571454694814,-12.4459716094938
20,-3.32512051944026,-0.55817493044729,-3.8075597742039,-9.51083576033635
20,5.47358269892762,-1.7793954351506,-9.84928625894677,-7.45832321839676
20,-4.68137067043194,7.39676208336052,-6.56667507259729,-14.5603777404136
20,-14.6146277464533,14.6300454171776,7.26551421975832,-13.1381369104334
20,-14.0624112670644,9.21350381327469,8.18848829090659,-10.8554262085374
20,-5.46436638973651,10.4202655879516,11.5451011214326,-13.9758476729433
20,-12.7050146372526,4.65393798081069,17.1393190872329,-7.15790675374701
20,-13.8348581567035,2.52518518354054,12.069177454288,-18.9945899066067
21,-0.101355586349792,-15.0087714251007,-17.4095556695536,16.9700496504741
21,-14.5888411325201,11.4288101924778,4.61335573748669,12.8104506799221
21,14.1692251946716,-23.3764562021557,7.32650380073619,8.26349047221534
21,-9.76411041539915,-5.82539803660277,-18.9493651693392,24.5886937822418
21,-16.0955719411779,10.5381851284428,-8.15183262396355,8.27320689120752
21,-7.17970490379602,6.55356266990834,-13.0506081693455,5.49058643216393
21,-0.540232895965164,2.05993798174783,-0.110767176510844,-1.57158504766032
21,3.8603332655928,-2.54993567255252,-3.71555862260933,-9.1898538589297
21,2.08514351572166,-2.58201451045898,1.71980616161572,5.67800853380229
21,16.729082459468,3.93283709618105,-10.0645906727323,0.53880591599945
21,0.160968674637102,3.11228184848344,-4.11198851749024,9.21223401067502
22,12.7272133572225,0.965164286556469,3.39670766525028,13.4923908787576
22,3.04771675721354,-0.122102998668385,2.69541083563829,6.59209493934301
22,-7.98041879890985,1.06912996977278,-19.2391764175829,18.6984481747672
22,7.99458381365629,-12.8211994684322,12.4927237788779,-9.07122495634608
22,-0.0103070248524882,-2.53402183062077,18.7116367846639,-1.76780241366679
22,1.93028094360807,1.87837609531413,3.89903700124498,-6.17339348798787
22,0.0323690115053189,2.01518529897797,-7.93105939042958,0.599522103619402
22,-2.88838653754375,8.62299797492597,-4.57157513582032,-12.3630381630352
22,-1.62950062039429,1.70976586199047,0.370195563602028,0.630366970969085
22,3.44119362279291,13.2875268524381,-9.14295594326079,8.7187523315038
22,-1.84280459497554,3.50892277870898,1.66422824498045,5.88371083940731
23,-6.55769214798001,-2.33328466275026,-2.23975650922976,18.5945539358081
23,-7.20836833982295,3.80124124408869,-4.59320845692937,12.485517434792
23,-8.90129240889364,9.05110339572139,-7.61505667746139,8.59935468871167
23,-18.9010259848531,3.80527355797045,-6.03374377972772,18.989769278315
23,7.20472468270088,-20.9320814348517,2.57797552844654,-5.00913787110145
23,1.91607782525774,8.70720693952486,-3.24242617309604,1.84611960851405
23,-2.40870026816122,-6.48723382143525,-3.99855027834664,-0.0336835858395542
23,8.86364128529894,2.16224615819489,-13.2483601579987,-6.35486190151827
23,-1.15852102450083,-0.0845709488358498,0.317201071310565,6.56279326795091
23,2.47250475287653,3.40425217882068,-12.0355834119176,6.89736196191494
23,-0.674643358690309,-1.06791065444828,-7.39451873368145,14.6089598353745
24,-18.0861994674482,4.58291095797786,-2.28461588209051,-0.162992928593806
24,-18.8692380533071,2.85249770562901,4.72200816398158,3.00569324507237
24,-4.12470559528883,5.83640997812724,2.27535670634502,-3.20439401346243
24,-37.3962295364662,1.87031539698477,6.41622775558456,24.1232773125164
24,-4.81966770075396,-6.0051470250076,21.0074884669517,-9.9544712574876
24,-13.4598313492328,1.05506973993704,-4.40894895441396,10.9134818120157
24,-14.4513061742759,-7.05610157572443,6.39696638381772,18.4472692179184
24,-12.552756006808,-4.58468277555878,3.89660789649693,14.5849926685271
24,-4.99764963452835,-4.46499935573747,9.12404131428934,4.60331543786144
24,-11.1556302147423,-16.0247563933467,2.94601823842874,14.7284717889783
24,-8.52480498769913,-0.950570606266253,0.111091057143915,3.91021088308598
2,7.48714859474022,2.21923009781373,-3.9113920948066,-6.04713719649537
2,22.6697010312864,9.79258809635711,2.12446643493706,7.67008399702042
2,6.64894551634823,7.15802871613258,-9.33831693076982,-8.69103195967317
2,12.4629267606352,-6.13046977820477,-1.98180654196954,1.90769503240174
2,16.358886895866,5.0321714996535,-12.6738302081713,-21.9316151721177
2,11.2999190367762,13.3298504304599,-2.75533351570722,-7.84729433281603
2,2.43438209718369,1.08001331163412,-2.11327254870402,-0.97186575789078
2,-0.684917042889393,1.47511434332934,-2.13785508875423,-7.76417608387852
2,3.08768267474461,13.1177705341537,-3.86632505730464,-4.05498076311897
2,-3.49560080619863,8.00939182671839,1.23835760055324,-0.964797539369018
3,-3.40317575201077,9.44200064731734,-6.15300329695575,16.7529353155037
3,-1.32930328232004,-1.64253586328537,3.80551646844525,5.02706561673212
3,-0.892404502336699,1.5664915484102,-7.68593033328855,6.41092182874276
3,5.41322754295453,3.28248258668635,-5.02824682845274,8.31024359418947
3,11.9110341618794,-9.59395400927386,15.675623329557,-7.73825134438125
3,12.1251192603404,-9.01918019638159,16.4782493661007,-15.1227678820413
3,23.898828033797,-16.1959368338266,34.5542517229384,-33.2640842125177
3,10.1018369455356,-3.54818854251855,1.36655204651288,-15.1937548960901
3,-7.76341877475118,-1.54308164676973,-2.12906671234528,5.68757253837891
4,90.7155741029002,-82.023337116754,81.3173583068139,-84.8544587006002
4,36.4796092412668,-27.5703388903085,28.6681322961082,-28.0622326017876
4,81.3240264374948,-82.3472177498266,87.0481831985595,-81.5351680325553
4,17.994436463378,-9.96904588597586,12.3350748807298,-17.402430295626
4,82.3199593841932,-76.6278906205551,99.7266587489782,-94.1809254105599
4,110.087065284994,-95.6668897550972,105.859463105683,-90.7866563759587
4,67.4546385018407,-57.9441885404938,92.4888982417039,-48.4149725542305
4,84.472451019792,-81.3422971155605,91.5254779277871,-102.659796503769
4,160.125841970837,-149.474474849987,161.534867811503,-158.609204225168
5,-3.49809270861693,4.64168195661918,2.69118895632718,-5.79519616756875
5,-6.48002305892541,3.47335687483722,5.95819117232046,-6.35003608008549
5,-2.33436717148157,4.71586586303437,1.90954540202761,-9.11908594060333
5,-4.94853980465356,-12.5726919314375,4.29201375702328,-12.263040017574
5,-3.53394255761384,-0.51382650309996,2.74241163103772,-1.41884008333297
5,-8.6619284270213,-4.00612003555462,6.92278659161115,-8.62106421702851
5,-5.2565664807373,-3.63804993860713,1.43711076139865,-3.5008495776346
5,-4.6542132793488,-3.37364188678246,4.56687410369028,-6.97125437576037
6,-11.3258961687288,4.22578812801563,13.3399692332794,-2.13172431881022
6,-8.05618449783524,10.2249881130615,18.2530875591547,0.63994585726792
6,6.63565424210849,3.69546552644258,11.5087261066285,0.330362628980834
6,-10.6640127543915,15.1332416101608,7.00100376449819,-5.3792200764819
6,-7.06027392035048,12.1596935179209,5.79041892823093,-7.52706688276642
6,-5.77916407623165,10.5785892374186,0.753994113793106,1.83973916004252
6,-4.28137808858723,1.3427281345609,-0.975528466814792,-1.43411105518234
6,0.663064626057963,10.3053149532635,2.5519364781376,-3.20808625267946
7,-0.342456139969454,2.26133458011317,-0.838829247615932,-1.28548223266531
7,-13.2133391356626,10.7353474638257,3.16571726786301,8.51676512727815
7,-4.46589479042891,1.16175983083156,2.59201670648034,1.13358221575424
7,-4.17815542564678,11.4401117213918,17.3893887021343,-11.762049070666
7,1.00372513369406,-6.35745294658285,6.26972447910458,-5.38257224103421
7,-10.1557144888473,-0.823741808125299,-2.61153051462296,17.1330235272659
7,-11.8860982109031,11.240601251419,3.5800955478267,8.2385326116668
7,-10.2752369209422,18.3033852466758,-7.92681655413633,10.5753218533849
7,-24.2637224335077,13.7654936966951,-12.8068879929583,14.7553776962758
7,-15.6727457747016,13.249989087065,1.29430797991654,11.1107727470618
8,-10.6225798481106,-4.52752736972244,5.34355415064992,-6.2976112366722
8,9.63493443525852,2.56351521076995,11.5192148030693,-9.4220038759954
8,-4.8006540024124,12.3955595889561,4.76016892327832,2.56355331437384
8,-29.1407789246719,25.5755580712141,-17.2834898960806,-4.26653673487173
8,-20.6610314485737,12.5610625924562,-5.61309904457414,7.04134786029787
8,32.6262870387899,-44.5950919797085,32.5357528759451,-23.9464051462053
8,11.3558265495851,-19.728670554607,17.3008937171578,-19.7696262132491
8,19.7351138740249,-30.6062825865098,27.1969045203757,-21.4360873294176
8,20.3421519135118,-26.644072667784,27.2674295282273,-32.2063281685064
8,8.04101305499736,-18.9763282320425,31.9957628904548,-31.1718581894228
9,-10.491141466489,-11.3413281283046,7.21849913550744,-2.85209285483767
9,-13.7749672052125,-10.9824683868602,7.60361226003275,6.83039341255346
9,-6.21947979689391,-2.06376739393886,1.16494148175645,2.21501964958379
9,-8.27709345880439,-1.76774049531047,1.93345306863199,-1.47263541079159
9,-5.3335043251237,-10.8792743016226,9.01043732446882,5.31107559128342
9,-6.26514696615715,-9.13340527494553,5.10221544950595,6.50190370893325
9,-6.68522014725237,-3.98418903004017,10.0964262337831,0.714318736241708
9,-6.60392610835113,9.25471762383318,1.76979808992058,0.790106804380706
